IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1654,,,1252,,2180,1654.2 [1251.9-2180.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,170.3,,,86.3,,254.3,170.3 [86.3-254.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,18,,,,,,18.0,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,224.7,,,157.3,,319.9,224.7 [157.3-319.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26526,,,23665,,29663,26 526.4 [23 665.1-29 663.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,268.7,,,154,,442.1,268.7 [154.0-442.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28017,,,24938,,31408,28 017.0 [24 938.2-31 407.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29607,,,26230,,33303,29 606.5 [26 229.6-33 303.2],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3062,,,1495,,6101,3062.4 [1494.8-6100.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,391.4,,,217.8,,687.2,391.4 [217.8-687.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4635,,,3397,,6226,4635.3 [3396.8-6225.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,49837,,,37720,,64157,49 837.3 [37 720.0-64 156.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,50062,,,37866,,64561,50 062.0 [37 866.0-64 561.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,543.4,,,380.2,,768,543.4 [380.2-768.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,557.4,,,369,,840.7,557.4 [369.0-840.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,62096,,,49661,,76919,62 095.9 [49 660.5-76 918.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,710.2,,,454.4,,1100,710.2 [454.4-1099.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,824.4,,,552.1,,1226,824.4 [552.1-1225.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8820,,,7202,,10724,8819.9 [7201.8-10 723.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.8,,,0.4,,1.1,0.8 [0.4-1.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,,,,0.9,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,0.6,,1.4,0.9 [0.6-1.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.8,,,1.6,,2,1.8 [1.6-2.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14.3,,,12.7,,16,14.3 [12.7-16.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14.9,,,11,,20,14.9 [11.0-20.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,15.4,,,11,,21,15.4 [11.0-21.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,15.8,,,13,,19.1,15.8 [13.0-19.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,15.9,,,14.2,,17.8,15.9 [14.2-17.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,16.2,,,13.2,,19.8,16.2 [13.2-19.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,16.8,,,13.7,,20.4,16.8 [13.7-20.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.2,,,9.9,,28.2,17.2 [9.9-28.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.7,,,1.8,,4,2.7 [1.8-4.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.8,,,2,,4,2.8 [2.0-4.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.1,,,17.8,,22.5,20.1 [17.8-22.5],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.5,,,20.5,,33.6,26.5 [20.5-33.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.6,,,21,,35.2,27.6 [21.0-35.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.3,,,2.5,,4.4,3.3 [2.5-4.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.6,,,2,,6.4,3.6 [2.0-6.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.6,,,2.9,,7.1,4.6 [2.9-7.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.1,,,2.3,,11,5.1 [2.3-11.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.3,,,2.7,,10.2,5.3 [2.7-10.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.6,,,1.8,,15.8,5.6 [1.8-15.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.6,,,3.7,,11.5,6.6 [3.7-11.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.9,,,5.9,,8.1,6.9 [5.9-8.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.4,,,5.9,,11.8,8.4 [5.9-11.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10702,,,8708,,13049,10 702.2 [8707.7-13 049.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10821,,,9413,,12392,10 821.1 [9413.4-12 391.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11001,,,9414,,12834,11 001.2 [9413.5-12 833.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,11476,,,8242,,15680,11 475.9 [8241.9-15 679.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,124.3,,,69.5,,219.5,124.3 [69.5-219.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1530,,,683.1,,3310,1530.2 [683.1-3309.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1626,,,534.7,,4586,1625.8 [534.7-4586.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.3,,,,,,17.3,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1719,,,1301,,2264,1718.5 [1300.7-2264.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,172.5,,,93.4,,251.7,172.5 [93.4-251.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1815,,,1651,,1996,1815.0 [1650.5-1995.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,236.5,,,166,,335.6,236.5 [166.0-335.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26676,,,23870,,29744,26 676.1 [23 869.8-29 744.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,267.4,,,154,,438.3,267.4 [154.0-438.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28206,,,25139,,31580,28 206.3 [25 138.7-31 579.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29966,,,26575,,33671,29 965.8 [26 575.1-33 670.6],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3156,,,1604,,6052,3156.0 [1604.2-6051.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,402.9,,,225.2,,704.2,402.9 [225.2-704.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4591,,,3374,,6149,4591.3 [3374.0-6149.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,51440,,,39264,,65708,51 440.2 [39 264.0-65 708.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,51677,,,39915,,65441,51 676.7 [39 914.7-65 441.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,561.4,,,394,,791.1,561.4 [394.0-791.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,570.6,,,375.5,,865.7,570.6 [375.5-865.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,64304,,,52338,,78357,64 303.6 [52 338.0-78 357.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,738.4,,,471.4,,1145,738.4 [471.4-1145.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,855.8,,,573.5,,1271,855.8 [573.5-1271.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9186,,,7562,,11083,9186.2 [7561.8-11 082.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2016,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.8,,,0.5,,1.1,0.8 [0.5-1.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2016,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.9,,,,,,0.9,,,EN,2025-05-08T18:30:00.000Z
